AL1 1XF,AL1  1XF,AL1 1XF,51.735274,-0.318671
AL1 1XG,AL1  1XG,AL1 1XG,51.734376,-0.318705
AL1 1XH,AL1  1XH,AL1 1XH,51.734355,-0.317257
AL1 1XJ,AL1  1XJ,AL1 1XJ,51.747643,-0.339261
AL1 1XL,AL1  1XL,AL1 1XL,51.747599,-0.339306
AL1 1XN,AL1  1XN,AL1 1XN,51.747828,-0.301865
AL1 1XP,AL1  1XP,AL1 1XP,51.747267,-0.339955
AL1 1XQ,AL1  1XQ,AL1 1XQ,51.747643,-0.339261
AL1 1XR,AL1  1XR,AL1 1XR,51.747267,-0.339955
AL1 1XS,AL1  1XS,AL1 1XS,51.747267,-0.339955
AL1 1XT,AL1  1XT,AL1 1XT,51.747869,-0.341223
AL1 1XU,AL1  1XU,AL1 1XU,51.745966,-0.341437
AL1 1XY,AL1  1XY,AL1 1XY,51.747828,-0.301865
AL1 1XZ,AL1  1XZ,AL1 1XZ,51.747828,-0.301865
AL1 1YG,AL1  1YG,AL1 1YG,51.747828,-0.301865
AL1 1YL,AL1  1YL,AL1 1YL,51.747828,-0.301865
AL1 1YX,AL1  1YX,AL1 1YX,51.747828,-0.301865
AL1 1YY,AL1  1YY,AL1 1YY,51.747828,-0.301865
AL1 1YZ,AL1  1YZ,AL1 1YZ,51.747828,-0.301865
AL1 1ZD,AL1  1ZD,AL1 1ZD,51.744484,-0.329498
AL1 1ZE,AL1  1ZE,AL1 1ZE,51.744484,-0.329498
AL1 1ZF,AL1  1ZF,AL1 1ZF,51.744484,-0.329498
AL1 1ZG,AL1  1ZG,AL1 1ZG,51.744484,-0.329498
AL1 1ZH,AL1  1ZH,AL1 1ZH,51.744484,-0.329498
AL1 1ZJ,AL1  1ZJ,AL1 1ZJ,51.747828,-0.301865
AL1 1ZL,AL1  1ZL,AL1 1ZL,51.747828,-0.301865
AL1 1ZN,AL1  1ZN,AL1 1ZN,51.747828,-0.301865
AL1 1ZP,AL1  1ZP,AL1 1ZP,51.744484,-0.329498
AL1 1ZQ,AL1  1ZQ,AL1 1ZQ,51.744484,-0.329498
AL1 1ZR,AL1  1ZR,AL1 1ZR,51.744484,-0.329498
AL1 1ZS,AL1  1ZS,AL1 1ZS,51.747828,-0.301865
AL1 1ZT,AL1  1ZT,AL1 1ZT,51.747828,-0.301865
AL1 1ZU,AL1  1ZU,AL1 1ZU,51.744484,-0.329498
AL1 1ZW,AL1  1ZW,AL1 1ZW,51.744484,-0.329498
AL1 1ZX,AL1  1ZX,AL1 1ZX,51.731617,-0.314463
AL1 1ZY,AL1  1ZY,AL1 1ZY,51.744484,-0.329498
AL1 1ZZ,AL1  1ZZ,AL1 1ZZ,51.747828,-0.301865
AL1 2AA,AL1  2AA,AL1 2AA,51.740797,-0.350077
AL1 2AB,AL1  2AB,AL1 2AB,51.741118,-0.35032
AL1 2AD,AL1  2AD,AL1 2AD,51.739858,-0.350858
AL1 2AE,AL1  2AE,AL1 2AE,51.737995,-0.352041
AL1 2AF,AL1  2AF,AL1 2AF,51.737513,-0.353579
AL1 2AG,AL1  2AG,AL1 2AG,51.739169,-0.340238
AL1 2AH,AL1  2AH,AL1 2AH,51.739208,-0.351939
AL1 2AJ,AL1  2AJ,AL1 2AJ,51.74097,-0.350687
AL1 2AL,AL1  2AL,AL1 2AL,51.74019,-0.349571
AL1 2AN,AL1  2AN,AL1 2AN,51.738627,-0.351155
AL1 2AP,AL1  2AP,AL1 2AP,51.738905,-0.336829
AL1 2AQ,AL1  2AQ,AL1 2AQ,51.739006,-0.353169
AL1 2AR,AL1  2AR,AL1 2AR,51.74509,-0.341165
AL1 2AS,AL1  2AS,AL1 2AS,51.744794,-0.336816
AL1 2AT,AL1  2AT,AL1 2AT,51.745296,-0.34052
AL1 2AU,AL1  2AU,AL1 2AU,51.744621,-0.337923
AL1 2AW,AL1  2AW,AL1 2AW,51.745461,-0.341325
AL1 2AX,AL1  2AX,AL1 2AX,51.74493,-0.340664
AL1 2AY,AL1  2AY,AL1 2AY,51.744624,-0.341298
AL1 2AZ,AL1  2AZ,AL1 2AZ,51.744001,-0.339458
AL1 2BA,AL1  2BA,AL1 2BA,51.744382,-0.338192
AL1 2BB,AL1  2BB,AL1 2BB,51.743593,-0.337106
AL1 2BD,AL1  2BD,AL1 2BD,51.742879,-0.338312
AL1 2BE,AL1  2BE,AL1 2BE,51.743191,-0.33786
AL1 2BG,AL1  2BG,AL1 2BG,51.743252,-0.335236
AL1 2BH,AL1  2BH,AL1 2BH,51.743715,-0.335508
AL1 2BJ,AL1  2BJ,AL1 2BJ,51.742904,-0.335422
AL1 2BL,AL1  2BL,AL1 2BL,51.742902,-0.334182
AL1 2BN,AL1  2BN,AL1 2BN,51.743538,-0.334486
AL1 2BP,AL1  2BP,AL1 2BP,51.742556,-0.33558
AL1 2BQ,AL1  2BQ,AL1 2BQ,51.742961,-0.336469
AL1 2BS,AL1  2BS,AL1 2BS,51.742302,-0.335624
AL1 2BT,AL1  2BT,AL1 2BT,51.743665,-0.336423
AL1 2BU,AL1  2BU,AL1 2BU,51.743205,-0.339125
AL1 2BW,AL1  2BW,AL1 2BW,51.742783,-0.334694
AL1 2BX,AL1  2BX,AL1 2BX,51.74529,-0.341998
AL1 2BY,AL1  2BY,AL1 2BY,51.745025,-0.335359
AL1 2BZ,AL1  2BZ,AL1 2BZ,51.744303,-0.343619
AL1 2DA,AL1  2DA,AL1 2DA,51.747828,-0.301865
AL1 2DB,AL1  2DB,AL1 2DB,51.745267,-0.34675
AL1 2DD,AL1  2DD,AL1 2DD,51.736584,-0.335066
AL1 2DE,AL1  2DE,AL1 2DE,51.743912,-0.342706
AL1 2DF,AL1  2DF,AL1 2DF,51.741378,-0.339641
AL1 2DH,AL1  2DH,AL1 2DH,51.744672,-0.347293
AL1 2DJ,AL1  2DJ,AL1 2DJ,51.745551,-0.347131
AL1 2DL,AL1  2DL,AL1 2DL,51.745082,-0.345105
AL1 2DN,AL1  2DN,AL1 2DN,51.745388,-0.342783
AL1 2DP,AL1  2DP,AL1 2DP,51.744389,-0.340568
AL1 2DQ,AL1  2DQ,AL1 2DQ,51.744988,-0.344196
AL1 2DR,AL1  2DR,AL1 2DR,51.744988,-0.344196
AL1 2DS,AL1  2DS,AL1 2DS,51.74447,-0.345026
AL1 2DT,AL1  2DT,AL1 2DT,51.743511,-0.346777
AL1 2DU,AL1  2DU,AL1 2DU,51.744337,-0.346451
AL1 2DW,AL1  2DW,AL1 2DW,51.743733,-0.34443
AL1 2DX,AL1  2DX,AL1 2DX,51.744718,-0.346075
AL1 2DY,AL1  2DY,AL1 2DY,51.74355,-0.346798
AL1 2DZ,AL1  2DZ,AL1 2DZ,51.743203,-0.346405
AL1 2EA,AL1  2EA,AL1 2EA,51.742683,-0.347815
AL1 2EB,AL1  2EB,AL1 2EB,51.743407,-0.349382
AL1 2ED,AL1  2ED,AL1 2ED,51.740736,-0.337211
AL1 2EE,AL1  2EE,AL1 2EE,51.740914,-0.335843
AL1 2EF,AL1  2EF,AL1 2EF,51.738381,-0.3318
AL1 2EG,AL1  2EG,AL1 2EG,51.739169,-0.340238
AL1 2EH,AL1  2EH,AL1 2EH,51.739169,-0.340238
AL1 2EN,AL1  2EN,AL1 2EN,51.741858,-0.335409
AL1 2EP,AL1  2EP,AL1 2EP,51.739994,-0.333762
AL1 2EQ,AL1  2EQ,AL1 2EQ,51.74765,-0.301973
AL1 2ER,AL1  2ER,AL1 2ER,51.740968,-0.333958
AL1 2ES,AL1  2ES,AL1 2ES,51.741347,-0.331734
AL1 2ET,AL1  2ET,AL1 2ET,51.73964,-0.332848
AL1 2EU,AL1  2EU,AL1 2EU,51.738156,-0.331599
AL1 2EW,AL1  2EW,AL1 2EW,51.741541,-0.3344
AL1 2EX,AL1  2EX,AL1 2EX,51.737332,-0.330514
AL1 2EY,AL1  2EY,AL1 2EY,51.738329,-0.332375
AL1 2EZ,AL1  2EZ,AL1 2EZ,51.736856,-0.33059
AL1 2FZ,AL1  2FZ,AL1 2FZ,51.747828,-0.301865
AL1 2GA,AL1  2GA,AL1 2GA,51.739169,-0.340238
AL1 2GB,AL1  2GB,AL1 2GB,51.747828,-0.301865
AL1 2HA,AL1  2HA,AL1 2HA,51.735991,-0.327928
AL1 2HB,AL1  2HB,AL1 2HB,51.739169,-0.340238
AL1 2HD,AL1  2HD,AL1 2HD,51.739169,-0.340238
AL1 2HE,AL1  2HE,AL1 2HE,51.735611,-0.328658
